store_id,sku_id,date,foot_traffic_tier,category,target,forecast_units,lower_bound_90,upper_bound_90,forecast_p50,mu_daily,sigma_daily,csl,z_val,supplier_id,lead_time_days_avg,lead_time_days_std,reliability_score,safety_stock_units,reorder_point,target_upto_old,target_upto_new,latest_snapshot,units_on_hand,units_in_backroom,days_of_supply_snapshot,units_total,days_of_supply_current,is_below_rop,risk_score,alert_tier,demand_vs_forecast,phantom_score,is_phantom_suspect,priority,recommended_action,pipeline_run_date
S0029,P00689,2025-12-31,Premium,Personal Care,14.0,23.60587169706085,15.96226490688397,32.1202766259283,23.60587169706085,23.60587169706085,5.175930047943738,0.975,1.96,SUP081,19,1.4,0.734,79.0,528.0,24.0,34.0,2025-12-29,24,36,1.17,60,1.2,True,0.95,CRITICAL,0.5930727820461352,0.0971208332487197,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00729,2025-12-31,Premium,Personal Care,18.0,17.624477583567092,9.207339997379862,24.36134092836269,17.624477583567092,17.624477583567092,4.095357656410698,0.975,1.96,SUP027,15,2.9,0.882,105.0,370.0,18.0,26.0,2025-12-29,3,0,0.19,3,0.2,True,0.95,CRITICAL,1.0213068679427435,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00772,2025-12-25,Premium,Household,25.0,18.039153638010145,4.045665770020627,36.63773887572523,18.039153638010145,18.039153638010145,11.3061308435958,0.975,1.96,SUP004,11,1.4,0.861,89.0,288.0,19.0,41.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.3858743321151563,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00786,2025-12-28,Premium,Household,17.0,11.979554920586777,2.4977051365461587,29.205191410793088,11.979554920586777,11.979554920586777,10.471511544198366,0.975,1.96,SUP024,6,1.9,0.83,68.0,140.0,12.0,33.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.4190844411744905,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00885,2025-12-29,Premium,Meat & Seafood,19.0,17.475415096550513,11.380650225808395,22.92138648967843,17.475415096550513,17.475415096550513,3.3106209076765447,0.975,1.96,SUP050,3,1.0,0.977,37.0,90.0,18.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.087241698982614,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00892,2025-12-26,Premium,Meat & Seafood,32.0,21.738502476205277,5.304517622477623,41.70358163363902,21.738502476205277,21.738502476205277,12.136826235522031,0.975,1.96,SUP001,16,3.1,0.949,163.0,511.0,22.0,46.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.47204252155947,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00936,2025-12-31,Premium,Produce,28.0,28.94361911582156,20.36935059026231,37.4176081576525,28.94361911582156,28.94361911582156,5.151361119654067,0.975,1.96,SUP081,19,1.4,0.734,91.0,641.0,29.0,40.0,2025-12-29,12,86,0.42,98,0.4,True,0.95,CRITICAL,0.967398026071116,0.0095405266370621,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P01005,2025-12-31,Premium,Canned & Pantry,15.0,15.055675230736009,8.319830476818893,16.168380812469834,15.055675230736009,15.055675230736009,0.6764167670114453,0.975,1.96,SUP002,11,3.5,0.928,104.0,270.0,16.0,17.0,2025-12-29,0,131,0.0,131,0.0,True,0.95,CRITICAL,0.9963020435893604,0.000562908288901,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P01207,2025-12-23,Premium,Pet Supplies,10.0,12.464186345544851,1.6360390655881905,22.00333467722888,12.464186345544851,12.464186345544851,5.798874365765364,0.975,1.96,SUP065,11,0.9,0.942,44.0,182.0,13.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.802298659757631,0.0249143272684623,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00223,2025-12-31,High,Dairy & Eggs,9.0,13.367632947253052,7.885935424752707,20.005291882599117,13.367632947253052,13.367632947253052,4.035051024526482,0.975,1.96,SUP054,14,4.7,0.931,127.0,315.0,14.0,22.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6732680374687751,0.0441592563943539,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00306,2025-12-31,High,Snacks,11.0,25.024484259234335,17.028772956833333,33.98837572725543,25.024484259234335,25.024484259234335,5.449174144693673,0.975,1.96,SUP083,18,5.6,0.778,279.0,730.0,26.0,36.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.4395694986577342,0.1417955225820007,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00388,2025-12-26,High,Snacks,26.0,17.086256201116417,2.3499407226056253,29.17892219584708,17.086256201116417,17.086256201116417,7.351164738438093,0.975,1.96,SUP048,9,3.0,0.907,110.0,264.0,18.0,32.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.5216908662707025,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00471,2025-12-31,High,Bakery,7.0,12.674664836268317,7.252107358917461,19.24558623731623,12.674664836268317,12.674664836268317,3.994481094861954,0.975,1.96,SUP050,3,1.0,0.977,29.0,68.0,13.0,21.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.5522828485349476,0.0573740931262094,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00484,2025-12-27,High,Bakery,14.0,14.338865753307454,2.4319501024416,24.19372327737539,14.338865753307454,14.338865753307454,5.990794847457712,0.975,1.96,SUP083,18,5.6,0.778,166.0,425.0,15.0,27.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9763673250634004,0.0034261257446052,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00506,2025-12-28,High,Bakery,9.0,13.61629368925962,2.1520191809793077,27.448233276767777,13.61629368925962,13.61629368925962,8.408473913378819,0.975,1.96,SUP012,17,0.5,0.928,70.0,302.0,14.0,31.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6609728172284577,0.0466733581043853,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00558,2025-12-31,High,Frozen Foods,13.0,18.00712427837854,12.318019629842947,25.782319750520735,18.00712427837854,18.00712427837854,4.726562597046926,0.975,1.96,SUP080,15,4.9,0.843,177.0,448.0,19.0,28.0,2025-12-29,18,319,0.93,337,0.9,True,0.95,CRITICAL,0.7219364846395446,0.0506248779321935,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00580,2025-12-31,High,Frozen Foods,6.0,13.711518107081238,7.488661780644862,15.24464184718617,13.711518107081238,13.711518107081238,0.931990115565308,0.975,1.96,SUP044,18,1.7,0.874,47.0,294.0,14.0,16.0,2025-12-29,1,224,0.05,225,0.0,True,0.95,CRITICAL,0.4375883073735893,0.07796783964973,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P00897,2025-12-29,High,Meat & Seafood,1.0,1.970254515387659,1.0,4.209613263690515,1.970254515387659,1.970254515387659,1.3613123089986965,0.975,1.96,SUP060,4,0.7,0.733,6.0,14.0,2.0,5.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.5075486401325385,0.0098098256951125,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0030,P01075,2025-12-31,High,Canned & Pantry,4.0,6.887046167048128,3.040119755489468,11.3954661546726,6.887046167048128,6.887046167048128,2.7406808435407117,0.975,1.96,SUP069,8,2.2,0.777,34.0,90.0,7.0,13.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.5808005207135774,0.0291896808758157,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0031,P00111,2025-12-31,Medium,Beverages,8.0,9.649844819859569,4.830474464700889,15.275204928120935,9.649844819859569,9.649844819859569,3.419671798335179,0.95,1.6449,SUP047,14,1.1,0.847,28.0,164.0,10.0,16.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8290288755251116,0.0166808706892132,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0031,P00154,2025-12-28,Medium,Dairy & Eggs,11.0,6.583823201416371,1.418098055937672,13.939490579482015,6.583823201416371,6.583823201416371,4.47153032101255,0.95,1.6449,SUP055,11,2.9,0.952,40.0,113.0,7.0,14.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.670761753996307,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0031,P00627,2025-12-30,Medium,Frozen Foods,1.0,6.571472393755855,1.1346298244640536,18.865782708727338,6.571472393755855,6.571472393755855,7.47374487232309,0.95,1.6449,SUP063,18,0.8,0.753,53.0,172.0,7.0,19.0,2025-12-29,1,0,0.07,1,0.1,True,0.95,CRITICAL,0.152172898261003,0.0563307587659506,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0031,P00885,2025-12-28,Medium,Meat & Seafood,9.0,10.282897570325911,1.7538868696781416,22.619086475901664,10.282897570325911,10.282897570325911,7.4992029821129185,0.95,1.6449,SUP050,3,1.0,0.977,28.0,59.0,11.0,23.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8752396820495362,0.0129708250257947,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0031,P01131,2025-12-31,Medium,Baby & Infant,22.0,15.670613403770952,8.230557267518783,22.350897982203307,15.670613403770952,15.670613403770952,4.060963269563741,0.95,1.6449,SUP084,7,0.8,0.971,28.0,138.0,16.0,23.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.4039016491023864,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00111,2025-12-31,High,Beverages,6.0,13.866309060643678,8.113805609788134,20.305791973265055,13.866309060643678,13.866309060643678,3.9145792781892874,0.975,1.96,SUP047,14,1.1,0.847,42.0,237.0,14.0,22.0,2025-12-29,8,15,0.57,23,0.6,True,0.95,CRITICAL,0.4327034666369594,0.0795328643412369,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00141,2025-12-31,High,Beverages,8.0,7.222350362504119,3.5171489830555895,8.629618553346644,7.222350362504119,7.222350362504119,0.8554821828829939,0.975,1.96,SUP076,12,4.5,0.74,64.0,151.0,8.0,9.0,2025-12-29,2,18,0.14,20,0.1,True,0.95,CRITICAL,1.107672654809598,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00146,2025-12-31,High,Beverages,8.0,7.810506244882702,3.817191865714219,12.261058176029138,7.810506244882702,7.810506244882702,2.70550269370604,0.975,1.96,SUP065,11,0.9,0.942,23.0,109.0,8.0,14.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0242613921781896,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00197,2025-12-31,High,Dairy & Eggs,16.0,24.394175831746203,17.33687468604745,33.18969506538285,24.394175831746203,24.394175831746203,5.3468202028186305,0.975,1.96,SUP073,17,4.6,0.933,225.0,640.0,25.0,35.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6558942638749798,0.0848698980088295,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00241,2025-12-31,High,Dairy & Eggs,19.0,11.387234507063042,5.9788713349369464,18.988091968482188,11.387234507063042,11.387234507063042,4.620582043415894,0.975,1.96,SUP011,17,2.9,0.784,75.0,269.0,12.0,21.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.6685350589921606,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00553,2025-12-31,High,Frozen Foods,32.0,24.634056933866617,17.45858837115974,32.665511943424555,24.634056933866617,24.634056933866617,4.882343470855889,0.975,1.96,SUP007,1,0.5,0.898,26.0,51.0,25.0,35.0,2025-12-29,7,83,0.3,90,0.3,False,0.95,CRITICAL,1.2990146156562126,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00605,2025-12-31,High,Frozen Foods,21.0,22.985757467540672,15.659306757405997,30.924454325705877,22.985757467540672,22.985757467540672,4.825955536878544,0.975,1.96,SUP021,4,1.3,0.829,62.0,154.0,23.0,33.0,2025-12-29,16,190,0.63,206,0.6,False,0.95,CRITICAL,0.9136092221304928,0.0200771388541893,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P00762,2025-12-29,High,Household,4.0,16.961576097115692,10.349588045745111,23.244647286070872,16.961576097115692,16.961576097115692,3.81949616349859,0.975,1.96,SUP027,15,2.9,0.882,101.0,356.0,17.0,25.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.2358271411275393,0.1310489157536569,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P01249,2025-12-31,High,Health & Wellness,32.0,24.234418226458377,17.84448722620488,33.60778129784558,24.234418226458377,24.234418226458377,5.698093052515017,0.975,1.96,SUP060,4,0.7,0.733,41.0,138.0,25.0,36.0,2025-12-29,42,0,1.72,42,1.7,True,0.95,CRITICAL,1.3204360715811785,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0032,P01255,2025-12-31,High,Health & Wellness,9.0,4.785736778190479,1.7776719773723295,8.768353245504573,4.785736778190479,4.785736778190479,2.4210434451757408,0.975,1.96,SUP009,3,0.8,0.766,12.0,27.0,5.0,10.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.8805881763106416,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00040,2025-12-27,High,Beverages,22.0,14.869709852564192,2.5083101701127943,28.188470075241472,14.869709852564192,14.869709852564192,8.096510773664,0.975,1.96,SUP052,15,2.8,0.98,103.0,327.0,15.0,31.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.47951777258157,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00099,2025-12-29,High,Beverages,3.0,4.214720407117964,0.3228738703916991,9.43735406396623,4.214720407117964,4.214720407117964,3.174853286837852,0.975,1.96,SUP025,2,0.8,0.832,12.0,21.0,5.0,11.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.711790987353158,0.0122815150799503,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00203,2025-12-31,High,Dairy & Eggs,26.0,23.87491780124275,15.907022827163726,32.42316747060333,23.87491780124275,23.87491780124275,5.196504358273911,0.975,1.96,SUP012,17,0.5,0.928,49.0,455.0,24.0,35.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0890089849292228,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00310,2025-12-31,High,Snacks,19.0,17.041644492789107,10.594052448497065,24.18004233189927,17.041644492789107,17.041644492789107,4.33945157392715,0.975,1.96,SUP066,14,4.8,0.962,164.0,403.0,18.0,26.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1149158761080562,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00380,2025-12-31,High,Snacks,25.0,20.37289632616775,13.397247758304063,28.251612982708103,20.37289632616775,20.37289632616775,4.789493408231217,0.975,1.96,SUP002,11,3.5,0.928,144.0,369.0,21.0,30.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.227120562523504,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00400,2025-12-30,High,Snacks,2.0,9.744983037018914,0.9309697738968258,19.849231752557007,9.744983037018914,9.744983037018914,6.142400434977564,0.975,1.96,SUP071,7,1.4,0.899,42.0,111.0,10.0,22.0,2025-12-29,2,0,0.14,2,0.1,True,0.95,CRITICAL,0.205233810300384,0.0783061891491462,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00448,2025-12-31,High,Bakery,18.0,19.058407217493055,10.799974871414392,25.93133195537881,19.058407217493055,19.058407217493055,4.17806974947462,0.975,1.96,SUP022,14,2.3,0.725,92.0,359.0,20.0,28.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9444650748924296,0.0107010997149625,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00479,2025-12-31,High,Bakery,6.0,5.80228022484574,2.0842291382749263,6.085914984203744,5.80228022484574,5.80228022484574,0.1724223461142882,0.975,1.96,SUP031,1,0.6,0.84,7.0,13.0,6.0,7.0,2025-12-29,0,70,0.0,70,0.0,False,0.95,CRITICAL,1.0340762196054598,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00534,2025-12-31,High,Frozen Foods,21.0,19.01160820979637,12.417808565210596,26.53699387137695,19.01160820979637,19.01160820979637,4.574702529836218,0.975,1.96,SUP022,14,2.3,0.725,93.0,360.0,20.0,28.0,2025-12-29,13,106,0.68,119,0.7,True,0.95,CRITICAL,1.10458830038266,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00603,2025-12-31,High,Frozen Foods,20.0,19.77195414131479,12.923497333109069,27.141535348141343,19.77195414131479,19.77195414131479,4.479988575578454,0.975,1.96,SUP071,7,1.4,0.899,60.0,199.0,20.0,29.0,2025-12-29,8,58,0.42,66,0.4,True,0.95,CRITICAL,1.0115338047547204,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00665,2025-12-27,High,Personal Care,10.0,9.112553771070536,2.2861068397834843,17.54403765049307,9.112553771070536,9.112553771070536,5.125522115150477,0.975,1.96,SUP009,3,0.8,0.766,23.0,51.0,10.0,20.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0973872145201298,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P00806,2025-12-30,High,Household,10.0,18.721743741788313,11.11658753740049,20.232564899155868,18.721743741788313,18.721743741788313,0.9184323145091522,0.975,1.96,SUP021,4,1.3,0.829,48.0,123.0,19.0,21.0,2025-12-29,0,10,0.0,10,0.0,True,0.95,CRITICAL,0.5341382799551552,0.0881817961240798,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P01006,2025-12-29,High,Canned & Pantry,2.0,15.947202734190654,10.698134774441062,23.10078492581224,15.947202734190654,15.947202734190654,4.348682183356586,0.975,1.96,SUP064,13,2.5,0.714,84.0,292.0,16.0,25.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.1254138442544546,0.1410141623532075,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P01010,2025-12-29,High,Canned & Pantry,12.0,8.265932189895796,1.3243562966205176,20.793832901243388,8.265932189895796,8.265932189895796,7.615745113281211,0.975,1.96,SUP026,17,1.6,0.948,67.0,208.0,9.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.451741887583919,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P01015,2025-12-31,High,Canned & Pantry,14.0,13.102010060402735,7.131363640197526,14.22485820170309,13.102010060402735,13.102010060402735,0.6825824567175404,0.975,1.96,SUP053,19,6.2,0.836,160.0,409.0,14.0,15.0,2025-12-29,0,33,0.0,33,0.0,True,0.95,CRITICAL,1.0685383338478114,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0033,P01050,2025-12-22,High,Canned & Pantry,12.0,13.444975197532935,7.901295318828139,18.3023689522938,13.444975197532935,13.444975197532935,2.9528229512224105,0.975,1.96,SUP049,3,0.6,0.969,19.0,60.0,14.0,20.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8925267487441644,0.0146095221374934,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0034,P00757,2025-12-31,Low,Household,3.0,3.5042148113921554,0.9971939902782662,6.69944294713961,3.5042148113921554,3.5042148113921554,1.9423879244665376,0.95,1.6449,SUP061,2,0.6,0.715,6.0,14.0,4.0,7.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8561118999460422,0.0050978988855051,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0034,P00895,2025-12-25,Low,Meat & Seafood,8.0,3.849249307919031,0.5057581685802678,7.492147573450424,3.849249307919031,3.849249307919031,2.214527820991728,0.95,1.6449,SUP009,3,0.8,0.766,9.0,21.0,4.0,8.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,2.0783273204834147,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0034,P01232,2025-12-31,Low,Health & Wellness,6.0,6.816116381320696,2.6872102417349915,11.69545486478727,6.816116381320696,6.816116381320696,2.966163211833783,0.95,1.6449,SUP028,13,2.5,0.712,34.0,123.0,7.0,12.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8802666598303351,0.0082514013804752,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00028,2025-12-26,Premium,Beverages,11.0,15.647837563201302,10.194048042339965,16.20122985680711,15.647837563201302,15.647837563201302,0.3364086891220721,0.975,1.96,SUP014,5,1.5,0.837,47.0,126.0,16.0,17.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7029725325030517,0.0469922846336712,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00089,2025-12-31,Premium,Beverages,36.0,33.58985847690036,22.756808799143723,43.60646263549593,33.58985847690036,33.58985847690036,6.089121069055057,0.975,1.96,SUP062,17,2.5,0.846,172.0,744.0,34.0,46.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0717520594722685,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00251,2025-12-27,Premium,Dairy & Eggs,8.0,9.618583094907144,1.8139009022933663,16.649199220212303,9.618583094907144,9.618583094907144,4.273930775261496,0.975,1.96,SUP031,1,0.6,0.84,15.0,25.0,10.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.8317233339945722,0.0163647968468881,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00328,2025-12-31,Premium,Snacks,3.0,3.018416065156702,2.87944609560867,3.1785818329725166,3.018416065156702,3.018416065156702,0.0973652083986715,0.975,1.96,SUP073,17,4.6,0.933,28.0,80.0,4.0,4.0,2025-12-29,0,104,0.0,104,0.0,False,0.95,CRITICAL,0.9938987651936758,0.000186196906391,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00376,2025-12-27,Premium,Snacks,3.0,9.972513192538562,4.984252424433818,15.909878246996444,9.972513192538562,9.972513192538562,3.609340458637011,0.975,1.96,SUP082,15,4.8,0.895,98.0,248.0,10.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.3008268770448558,0.0704960791121367,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00649,2025-12-26,Premium,Personal Care,39.0,22.782559432172206,5.615772815621042,43.60214148756541,22.782559432172206,22.782559432172206,12.65628088473751,0.975,1.96,SUP068,17,3.7,0.949,195.0,583.0,23.0,48.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.7118357626196496,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00696,2025-12-27,Premium,Personal Care,16.0,13.600462059115555,2.648484622255437,28.55681403317082,13.600462059115555,13.600462059115555,9.09200727906095,0.975,1.96,SUP043,6,2.3,0.77,76.0,158.0,14.0,32.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.176430619081517,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00895,2025-12-31,Premium,Meat & Seafood,2.0,3.117893491833336,0.9956007095954136,6.369083851158566,3.117893491833336,3.117893491833336,1.9764075132676169,0.975,1.96,SUP009,3,0.8,0.766,9.0,19.0,4.0,7.0,2025-12-29,3,0,0.91,3,0.9,True,0.95,CRITICAL,0.641458730145394,0.0113025398250316,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00897,2025-12-30,Premium,Meat & Seafood,5.0,8.263908927830938,3.3690740366536396,9.179983094754135,8.263908927830938,8.263908927830938,0.5568839920505757,0.975,1.96,SUP060,4,0.7,0.733,12.0,46.0,9.0,10.0,2025-12-29,0,5,0.0,5,0.0,True,0.95,CRITICAL,0.6050405496557633,0.0329999780046893,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00919,2025-12-31,Premium,Produce,32.0,31.20204190294657,21.74144874422851,41.077729277376385,31.20204190294657,31.20204190294657,6.003457370474052,0.975,1.96,SUP041,18,6.5,0.85,401.0,963.0,32.0,43.0,2025-12-29,10,219,0.33,229,0.3,True,0.95,CRITICAL,1.0255739063339335,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P00960,2025-12-31,Premium,Produce,20.0,15.515832317933638,8.738401473815763,22.095469784768273,15.515832317933638,15.515832317933638,3.9997796150970424,0.975,1.96,SUP085,8,2.5,0.86,80.0,205.0,16.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2890059385910888,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P01031,2025-12-31,Premium,Canned & Pantry,26.0,24.884363155953377,18.310888077106043,33.4563425528198,24.884363155953377,24.884363155953377,5.2109297245388575,0.975,1.96,SUP070,4,0.8,0.807,45.0,145.0,25.0,36.0,2025-12-29,14,52,0.58,66,0.6,True,0.95,CRITICAL,1.0448328469189585,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P01185,2025-12-26,Premium,Pet Supplies,3.0,20.664329850695893,3.659339605402349,39.85277242261805,20.664329850695893,20.664329850695893,11.664706730651767,0.975,1.96,SUP023,20,7.3,0.903,313.0,727.0,21.0,44.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.1451777058184624,0.1785964343459574,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P01188,2025-12-31,Premium,Pet Supplies,12.0,11.32946681389468,5.765665244615758,12.237588269377795,11.32946681389468,11.32946681389468,0.5520495170110136,0.975,1.96,SUP048,9,3.0,0.907,67.0,169.0,12.0,13.0,2025-12-29,0,277,0.0,277,0.0,False,0.95,CRITICAL,1.0591848846128369,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P01212,2025-12-31,Premium,Pet Supplies,15.0,18.25314498935153,12.138867829478636,25.40783705385948,18.25314498935153,18.25314498935153,4.349356878120335,0.975,1.96,SUP021,4,1.3,0.829,50.0,124.0,19.0,27.0,2025-12-29,13,66,0.72,79,0.7,True,0.95,CRITICAL,0.8217761930204718,0.0328911484567704,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0035,P01215,2025-12-31,Premium,Health & Wellness,38.0,30.482543341914877,20.992364817412465,40.6434553473063,30.482543341914877,30.482543341914877,6.176846203885364,0.975,1.96,SUP076,12,4.5,0.74,273.0,639.0,31.0,43.0,2025-12-29,17,17,0.58,34,0.6,True,0.95,CRITICAL,1.2466151388276148,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
