report_time,sku_id,snapshot_date,units_on_hand,units_in_backroom,days_of_supply,expiry_nearest_date,total_available,product_name,category,is_perishable,avg_daily_demand,std_daily_demand,avg_demand_seasonal,safety_stock_seasonal,reorder_point_optimized,lead_time_final,avg_fill_rate,reliability_score,total_revenue,unit_price,unit_cost,pack_size,seasonal_factor,supplier_name,days_of_supply_current,demand_for_calc,alert_tier,units_needed,units_to_order,revenue_at_risk,is_phantom,demand_lift_factor,is_on_promo,f1_tier,f2_revenue,f3_dos,f4_supplier,f5_seasonal,priority_score,store_id
2026-04-25 12:52:35,P01150,2025-12-29,367,216,173.68,,583,PureStart Ultra Baby Care 24ct,Baby & Infant,False,2.312202852614897,1.3740774902681767,2.113353407290016,11,28,7.2,0.9065217391304348,0.77,8039.0,5.63,3.02,1,0.914,QuickTurn Logistics,173.68,2.113353407290016,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.6,-0.8599999999999997,3.74,S0001
2026-04-25 12:52:35,P00945,2025-12-29,190,0,26.51,2026-06-03,190,SunValley Classic Mushrooms 500ml,Produce,True,6.637362637362638,3.0548096643890523,6.066549450549451,25,66,6.133333333333334,0.9346801346801348,0.777,200783.3,42.07,25.59,48,0.914,QuestSource Corp.,26.51,6.066549450549451,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.459999999999999,-0.8599999999999997,3.5999999999999996,S0001
2026-04-25 12:52:35,P01195,2025-12-29,64,25,17.64,,89,SunValley Lite Litter 24ct,Pet Supplies,False,3.379261363636364,1.753572746374266,3.0886448863636367,12,28,4.578947368421052,0.9249226006191952,0.791,111838.21,47.32,17.24,48,0.914,JetStream Supply,17.64,3.0886448863636367,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.18,-0.8599999999999997,3.3200000000000003,S0001
2026-04-25 12:52:35,P00277,2025-12-29,557,245,223.92,2026-04-11,802,NovaBrand Classic Butter 2L,Dairy & Eggs,True,2.515527950310559,1.454784951211689,2.299192546583851,11,30,7.333333333333333,0.92497034400949,0.807,64707.8,39.99,17.62,1,0.914,RainierPeak Supply,223.92,2.299192546583851,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.859999999999999,-0.8599999999999997,2.999999999999999,S0001
2026-04-25 12:52:35,P00451,2025-12-29,144,110,39.86,2026-04-24,254,HearthStone Pure Rolls 6-Pack,Bakery,True,3.50805270863836,1.8628588182387489,3.2063601756954614,9,18,2.5416666666666665,0.9161036036036035,0.807,77220.83,32.31,20.72,12,0.914,RainierPeak Supply,39.86,3.2063601756954614,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.859999999999999,-0.8599999999999997,2.999999999999999,S0001
2026-04-25 12:52:35,P00548,2025-12-29,526,154,45.07,2026-03-10,680,EverFresh Bold Ice Cream 500ml,Frozen Foods,True,10.74281805745554,4.1554799262584,9.818935704514365,25,64,3.625,0.9117445054945056,0.829,269100.85,34.65,19.31,1,0.914,United Provisions,45.07,9.818935704514365,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.420000000000001,-0.8599999999999997,2.5600000000000014,S0001
2026-04-25 12:52:35,P00861,2025-12-29,574,0,17.62,2026-02-26,574,PrimePick Pure Seafood 24ct,Meat & Seafood,True,29.813953488372093,7.754159085009919,27.249953488372093,113,362,8.324324324324325,0.9241194547316998,0.83,866449.02,39.81,21.7,12,0.914,XCell Trading,17.62,27.249953488372093,OK,35.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.400000000000001,-0.8599999999999997,2.540000000000001,S0001
2026-04-25 12:52:35,P00408,2025-12-29,546,146,29.76,,692,DailyEssentials Ultra Crackers 6-Pack,Snacks,False,16.905608755129958,5.241364326739925,15.451726402188784,31,74,2.5,0.9060314685314684,0.832,475932.69,38.77,18.0,24,0.914,YellowBrick Wholesale,29.76,15.451726402188784,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.3600000000000008,-0.8599999999999997,2.500000000000001,S0001
2026-04-25 12:52:35,P00164,2025-12-29,567,149,29.16,2026-05-24,716,DailyEssentials Natural Yogurt 500g,Dairy & Eggs,True,17.857729138166896,5.692003984245829,16.321964432284542,50,137,4.848484848484849,0.9299435028248588,0.85,311337.9,23.85,13.21,1,0.914,OpenRoad Wholesale,29.16,16.321964432284542,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0000000000000004,-0.8599999999999997,2.140000000000001,S0001
2026-04-25 12:52:35,P00617,2025-12-29,218,0,33.31,2026-09-02,218,UrbanHarvest Organic Ice Cream 1kg,Frozen Foods,True,6.086657496561211,2.966186989817546,5.563204951856947,26,76,8.105263157894736,0.9308149405772496,0.86,7521.71,1.72,0.7,48,0.914,GardenStateFoods,33.31,5.563204951856947,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.8000000000000003,-0.8599999999999997,1.9400000000000008,S0001
2026-04-25 12:52:35,P00913,2025-12-29,594,22,41.44,2026-09-01,616,GoldenLeaf Extra Fresh Vegetables 150g,Produce,True,13.26265389876881,5.015260335699867,12.122065663474691,11,25,1.05,0.9122549019607844,0.861,305348.99,31.9,11.47,36,0.914,Delta Supply Group,41.44,12.122065663474691,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.78,-0.8599999999999997,1.9200000000000008,S0001
2026-04-25 12:52:35,P00780,2025-12-29,297,272,16.67,,569,NaturePath Premium Detergent 1L,Household,False,16.162790697674417,5.371873465570938,14.772790697674418,28,68,2.45,0.9282407407407408,0.878,252909.0,21.48,12.43,36,0.914,WillowCreek Trading,16.67,14.772790697674418,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.44,-0.8599999999999997,1.5800000000000003,S0001
2026-04-25 12:52:35,P00677,2025-12-29,226,26,16.26,,252,FreshMoment Value Pack Toothpaste 500g,Personal Care,False,12.426812585499317,4.276222003239786,11.358106703146376,37,99,4.975609756097561,0.9282639885222382,0.882,330475.92,36.38,14.9,36,0.914,AllPoints Distribution,16.26,11.358106703146376,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.36,-0.8599999999999997,1.5000000000000002,S0001
2026-04-25 12:52:35,P00583,2025-12-29,219,58,17.97,2026-10-08,277,QuickFresh Pure Ice Cream 24ct,Frozen Foods,True,10.945280437756498,4.0597947207551766,10.00398632010944,30,78,4.378378378378378,0.9344128611369992,0.886,278483.43,34.83,13.85,24,0.914,OrchardGate Trading,17.97,10.00398632010944,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.28,-0.8599999999999997,1.4200000000000002,S0001
2026-04-25 12:52:35,P00516,2025-12-29,311,0,18.1,2026-01-02,311,QuickFresh Family Size Cakes 250g,Bakery,True,16.012311901504788,5.508758803205967,14.635253077975376,28,63,2.1739130434782608,0.9309879084126575,0.903,271793.39,23.41,11.25,12,0.914,WestCoast Distributors,18.1,14.635253077975376,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.9399999999999995,-0.8599999999999997,1.0799999999999998,S0001
2026-04-25 12:52:35,P01228,2025-12-29,111,26,30.62,,137,DailyEssentials Lite Protein 250g,Health & Wellness,False,3.4140401146131807,1.7747400265804036,3.1204326647564473,15,37,6.260869565217392,0.914187643020595,0.927,48862.13,20.57,13.31,12,0.914,Yellowstone Provisions,30.62,3.1204326647564473,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.459999999999999,-0.8599999999999997,0.5999999999999994,S0001
2026-04-25 12:52:35,P00514,2025-12-29,369,20,48.29,2026-08-27,389,CoastalFarms Deluxe Muffins 500ml,Bakery,True,6.836538461538462,2.906982552597219,6.2485961538461545,36,88,7.588235294117647,0.9287034185401908,0.949,227000.97,45.61,31.49,36,0.914,PlatinumPath Logistics,48.29,6.2485961538461545,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.020000000000001,-0.8599999999999997,0.1600000000000012,S0001
2026-04-25 12:52:35,P01209,2025-12-29,87,0,16.29,,87,PureStart Pure Dog Food 150g,Pet Supplies,False,4.825242718446602,2.395012347023461,4.410271844660194,21,58,7.564102564102564,0.9222756410256412,0.952,153528.27,44.13,29.16,6,0.914,ClearWater Provisions,16.29,4.410271844660194,OK,9.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.9600000000000009,-0.8599999999999997,0.1000000000000012,S0001
2026-04-25 12:52:35,P00630,2025-12-29,211,28,37.19,2026-07-23,239,FreshMoment Smooth Pizza 150g,Frozen Foods,True,5.235537190082645,2.632089281709656,4.7852809917355374,23,70,8.947368421052632,0.919362626750362,0.96,53612.77,14.32,7.25,24,0.914,HorizonReach Corp.,37.19,4.7852809917355374,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.8000000000000007,-0.8599999999999997,-0.0599999999999989,S0001
2026-04-25 12:52:35,P00851,2025-12-29,377,234,14.89,2026-03-17,611,PrimePick Original Beef 12-Pack,Meat & Seafood,True,23.22982216142271,6.966199203166178,21.232057455540357,44,110,2.8076923076923075,0.9270083364910952,0.969,624561.18,36.78,15.65,36,0.914,ClearPath Logistics,14.89,21.232057455540357,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.8599999999999997,-0.2399999999999991,S0001
2026-04-25 12:52:35,P00221,2025-12-29,440,312,35.02,2026-05-19,752,HomeLine Extra Fresh Butter 1kg,Dairy & Eggs,True,11.517099863201096,4.47221808405891,10.5266292749658,44,124,6.863636363636363,0.9359051036682616,0.969,354778.39,42.77,21.17,1,0.914,ClearPath Logistics,35.02,10.5266292749658,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.8599999999999997,-0.2399999999999991,S0001
2026-04-25 12:52:35,P01013,2025-12-29,668,48,41.89,,716,SimplySmart Value Pack Rice & Grains 500g,Canned & Pantry,False,14.6484268125855,5.078108494100483,13.388662106703148,70,170,6.764705882352941,0.9183673469387754,0.971,463297.96,43.6,15.44,12,0.914,MountainTop Supply,41.89,13.388662106703148,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.5800000000000005,-0.8599999999999997,-0.2799999999999991,S0001
2026-04-25 12:52:35,P00079,2025-12-29,13,185,0.42,,198,TrueGrain Value Pack Juices 500ml,Beverages,False,26.949640287769785,8.15619920403858,24.901467625899283,107,302,7.2105263157894735,0.9162622869229812,0.753,736052.77,49.73,25.87,12,0.924,KingsCross Wholesale,0.42,24.901467625899283,CRITICAL,331.0,336.0,16816.79279678849,False,1.0,False,1000,16.81679279678849,4.85,4.9399999999999995,-0.7599999999999996,1025.8467927967886,S0002
2026-04-25 12:52:35,P01182,2025-12-29,7,0,0.21,,7,TrueGrain Value Pack Litter 12-Pack,Pet Supplies,False,28.350668647845467,8.787779173163852,26.19601783060921,75,207,4.621621621621622,0.9150925118667054,0.882,823302.0,43.15,15.56,12,0.924,AllPoints Distribution,0.21,26.19601783060921,CRITICAL,481.0,492.0,15587.639155898958,False,1.0,False,1000,15.58763915589896,4.925,2.36,-0.7599999999999996,1022.1126391558988,S0002
2026-04-25 12:52:35,P00135,2025-12-29,56,50,2.25,,106,ClearChoice Natural Energy Drinks 500ml,Beverages,False,22.390459363957596,7.916456309269688,20.68878445229682,126,369,10.821428571428571,0.926260065612884,0.733,621714.48,49.33,25.18,36,0.924,HeartlandFoods,2.25,20.68878445229682,CRITICAL,408.0,432.0,11991.788410123674,False,1.0,False,1000,11.991788410123672,4.196428571428571,5.34,-0.7599999999999996,1020.7682169815524,S0002
2026-04-25 12:52:35,P00069,2025-12-29,0,0,0.0,,0,BrightBasket Bold Energy Drinks 24ct,Beverages,False,29.44817518248175,9.97800286910241,27.21011386861314,74,208,4.5394736842105265,0.9227608494921514,0.77,597881.79,29.91,19.66,6,0.924,QuickTurn Logistics,0.0,27.21011386861314,CRITICAL,505.0,510.0,11393.963081343063,False,1.0,False,1000,11.393963081343063,5.0,4.6,-0.7599999999999996,1020.2339630813432,S0002
2026-04-25 12:52:35,P01012,2025-12-29,1,471,0.03,,472,QuickFresh Natural Sauces 250g,Canned & Pantry,False,25.20872865275142,6.664850174481338,23.292865275142315,166,459,11.590909090909092,0.9239883592017738,0.872,540526.5,41.16,23.08,1,0.924,FuelForward Distributors,0.03,23.292865275142315,CRITICAL,125.0,125.0,13393.51865610626,False,1.0,False,1000,13.39351865610626,4.989285714285715,2.56,-0.7599999999999996,1020.182804370392,S0002
2026-04-25 12:52:35,P00366,2025-12-29,25,16,0.78,,41,EcoGreen Extra Fresh Granola Bars 2L,Snacks,False,29.309165526675788,7.926730275740701,27.081668946648428,17,47,1.0194647201946472,0.9149721932568649,0.903,708923.79,33.67,13.54,6,0.924,WestCoast Distributors,0.78,27.081668946648428,CRITICAL,366.0,366.0,12054.522069192888,False,1.0,False,1000,12.054522069192888,4.7214285714285715,1.9399999999999995,-0.7599999999999996,1017.9559506406216,S0002
2026-04-25 12:52:35,P00714,2025-12-29,70,62,2.37,,132,BrightBasket Organic Soap 6-Pack,Personal Care,False,26.123955431754876,7.475853082546392,24.138534818941505,50,143,3.546391752577319,0.9199661337716022,0.866,729272.16,38.88,20.66,24,0.924,AbsoluteFresh Supply,2.37,24.138534818941505,CRITICAL,292.0,312.0,10914.827498633984,False,1.0,False,1000,10.914827498633985,4.1535714285714285,2.68,-0.7599999999999996,1016.9883989272054,S0002
2026-04-25 12:52:35,P00692,2025-12-29,62,0,1.82,,62,DailyEssentials Natural Shampoo 150g,Personal Care,False,31.0778859527121,10.663218638679352,28.715966620305984,101,285,5.909090909090909,0.9203810962813732,0.73,401608.93,18.37,9.82,12,0.924,CoastalTrade LLC,1.82,28.715966620305984,CRITICAL,510.0,516.0,6425.099897006956,False,1.0,False,1000,6.425099897006956,4.35,5.4,-0.7599999999999996,1015.4150998970068,S0002
2026-04-25 12:52:35,P01241,2025-12-29,0,0,0.0,,0,DailyEssentials Smooth Supplements 1kg,Health & Wellness,False,14.446043165467628,4.239110329694498,13.348143884892089,56,151,6.536585365853658,0.9096193298381582,0.861,347335.71,43.32,26.72,6,0.924,KeyMart Distributors,0.0,13.348143884892089,CRITICAL,275.0,276.0,8095.382303309353,False,1.0,False,1000,8.095382303309353,5.0,2.78,-0.7599999999999996,1015.1153823033094,S0002
2026-04-25 12:52:35,P00423,2025-12-29,0,0,0.0,2026-06-26,0,UrbanHarvest Farm Cakes 250g,Bakery,True,24.923076923076923,7.665151136179352,23.02892307692308,140,405,10.62962962962963,0.9222347347347348,0.925,350934.84,23.86,11.26,48,0.924,SunState Distributors,0.0,23.02892307692308,CRITICAL,568.0,576.0,7692.581464615384,False,1.0,False,1000,7.692581464615384,5.0,1.4999999999999991,-0.7599999999999996,1013.4325814646154,S0002
2026-04-25 12:52:35,P00783,2025-12-29,17,14,1.93,,31,HomeLine Farm Paper Products 1L,Household,False,7.856219709208401,3.564977873658635,7.259147011308563,32,89,7.227272727272728,0.917950693374422,0.727,148969.75,30.83,20.35,6,0.924,PineTree Provisions,1.93,7.259147011308563,CRITICAL,124.0,126.0,2701.2599934688205,False,1.0,False,1000,2.7012599934688204,4.310714285714286,5.460000000000001,-0.7599999999999996,1011.7119742791832,S0002
2026-04-25 12:52:35,P00434,2025-12-29,0,43,0.0,2026-03-21,43,DailyEssentials Lite Cookies 6-Pack,Bakery,True,17.67047308319739,3.2773324186543147,16.32751712887439,45,122,4.333333333333333,0.918257080610022,0.766,117538.38,10.91,4.98,12,0.924,InnoSource Corp.,0.0,16.32751712887439,CRITICAL,257.0,264.0,2493.8649662642742,False,1.0,False,1000,2.4938649662642742,5.0,4.68,-0.7599999999999996,1011.4138649662642,S0002
2026-04-25 12:52:35,P00757,2025-12-29,0,1,0.0,,1,TrueGrain Light Candles 1L,Household,False,10.93956043956044,1.929764209121663,10.108153846153847,13,29,1.4333333333333331,0.9216248506571088,0.715,70063.39,8.93,4.15,12,0.924,InlandEmpire Trading,0.0,10.108153846153847,CRITICAL,156.0,156.0,1263.721393846154,False,1.0,False,1000,1.263721393846154,5.0,5.700000000000001,-0.7599999999999996,1011.2037213938462,S0002
2026-04-25 12:52:35,P00784,2025-12-29,0,0,0.0,,0,NaturePath Value Pack Cleaning 500ml,Household,False,16.808,5.695387247363947,15.530592,80,206,7.487179487179487,0.9207459207459208,0.895,228381.57,21.81,9.39,1,0.924,IronClad Logistics,0.0,15.530592,CRITICAL,334.0,334.0,4742.11096128,False,1.0,False,1000,4.74211096128,5.0,2.0999999999999996,-0.7599999999999996,1011.08211096128,S0002
2026-04-25 12:52:35,P00223,2025-12-29,0,0,0.0,2026-12-14,0,NaturePath Lite Milk 250g,Dairy & Eggs,True,10.040971168437023,3.943347631741359,9.277857359635812,77,200,12.23076923076923,0.9276589836156622,0.931,277583.15,41.95,21.79,1,0.924,BlueSky Trading,0.0,9.277857359635812,CRITICAL,244.0,244.0,5448.885627314112,False,1.0,False,1000,5.4488856273141115,5.0,1.379999999999999,-0.7599999999999996,1011.068885627314,S0002
2026-04-25 12:52:35,P00046,2025-12-29,0,13,0.0,,13,PureStart Farm Energy Drinks 2L,Beverages,False,26.55129958960328,5.559248281866731,24.533400820793435,16,44,1.0516717325227964,0.9185603319341922,0.832,178750.54,9.26,5.44,12,0.924,YellowBrick Wholesale,0.0,24.533400820793435,CRITICAL,357.0,360.0,3180.510082407661,False,1.0,False,1000,3.1805100824076606,5.0,3.3600000000000008,-0.7599999999999996,1010.7805100824075,S0002
2026-04-25 12:52:35,P00285,2025-12-29,31,56,2.6,,87,EverFresh Ultra Nuts 500g,Snacks,False,10.409385113268607,3.837760347329957,9.618271844660196,40,123,7.904761904761905,0.927841075080339,0.832,190422.0,29.8,14.39,6,0.924,YellowBrick Wholesale,2.6,9.618271844660196,CRITICAL,124.0,126.0,3267.519311067962,False,1.0,False,1000,3.267519311067962,4.071428571428571,3.3600000000000008,-0.7599999999999996,1009.9389478824966,S0002
2026-04-25 12:52:35,P01010,2025-12-29,64,180,1.94,,244,HomeLine Smooth Canned Beans 1kg,Canned & Pantry,False,30.186567164179102,10.819275226091186,27.892388059701496,251,652,13.272727272727272,0.923277359583092,0.948,227424.47,14.22,8.5,1,0.924,Zenith Supply Chain,1.94,27.892388059701496,CRITICAL,517.0,517.0,4783.354884000001,False,1.0,False,1000,4.783354884000001,4.307142857142857,1.040000000000001,-0.7599999999999996,1009.3704977411428,S0002
2026-04-25 12:52:35,P00620,2025-12-29,149,253,4.5,2026-01-05,402,GoldenLeaf Premium Frozen Meals 150g,Frozen Foods,True,30.034013605442176,10.085775208017631,27.751428571428573,210,545,11.137931034482758,0.9228992809531308,0.74,643409.63,37.32,25.88,36,0.924,XenithFoods Corp.,4.5,27.751428571428573,WARNING,296.0,324.0,9838.991485714285,False,1.0,False,100,9.838991485714285,3.3928571428571432,5.2,-0.7599999999999996,117.67184862857142,S0002
2026-04-25 12:52:35,P00484,2025-12-29,130,5,4.79,2026-02-20,135,PrimePick Natural Muffins 12-Pack,Bakery,True,23.886657101865136,7.568655674739683,22.071271162123388,87,261,7.26,0.9165957446808513,0.778,678032.36,41.08,21.07,48,0.924,EmeraldCoast Supply,4.79,22.071271162123388,WARNING,335.0,336.0,8350.594816121666,False,1.0,False,100,8.350594816121665,3.2892857142857146,4.4399999999999995,-0.7599999999999996,115.31988053040736,S0002
2026-04-25 12:52:35,P00796,2025-12-29,93,0,4.18,,93,EcoGreen Organic Candles 24ct,Household,False,20.752186588921283,8.308457718758868,19.175020408163267,97,262,7.913043478260869,0.9257246376811594,0.861,575450.87,42.15,17.69,6,0.924,Yeomanry Supply,4.18,19.175020408163267,WARNING,328.0,330.0,7936.790222204082,False,1.0,False,100,7.936790222204082,3.507142857142857,2.78,-0.7599999999999996,113.46393307934692,S0002
2026-04-25 12:52:35,P00248,2025-12-29,81,0,3.49,2026-02-20,81,HearthStone Original Yogurt 2L,Dairy & Eggs,True,21.650205761316872,7.949169082737878,20.00479012345679,70,188,5.405405405405405,0.9272087213263684,0.866,518266.76,33.32,17.68,48,0.924,AbsoluteFresh Supply,3.49,20.00479012345679,WARNING,308.0,336.0,7005.541468661729,False,1.0,False,100,7.005541468661729,3.753571428571428,2.68,-0.7599999999999996,112.67911289723315,S0002
2026-04-25 12:52:35,P00845,2025-12-29,105,0,3.63,2026-10-08,105,QuickFresh Natural Chicken 150g,Meat & Seafood,True,25.957475994513032,7.251153920658773,23.984707818930044,157,446,11.108108108108109,0.918135526831179,0.762,311520.06,16.48,9.02,12,0.924,PeakPoint Distributors,3.63,23.984707818930044,WARNING,498.0,504.0,4098.92900295638,False,1.0,False,100,4.09892900295638,3.7035714285714287,4.76,-0.7599999999999996,111.8025004315278,S0002
2026-04-25 12:52:35,P00924,2025-12-29,170,46,6.23,2026-06-15,216,DailyEssentials Value Pack Salads 250g,Produce,True,24.839945280437757,7.247510068208424,22.952109439124488,17,44,1.0485436893203883,0.9211650485436892,0.791,551705.14,30.48,17.04,1,0.924,JetStream Supply,6.23,22.952109439124488,WARNING,130.0,130.0,5435.738897624076,False,1.0,False,100,5.435738897624076,2.7749999999999995,4.18,-0.7599999999999996,111.63073889762408,S0002
2026-04-25 12:52:35,P00306,2025-12-29,86,0,5.14,,86,EverFresh Extra Fresh Granola Bars 1L,Snacks,False,15.40652818991098,5.859754098259747,14.235632047477743,101,280,11.580645161290322,0.9286687869150386,0.778,261483.55,25.57,10.28,24,0.924,EmeraldCoast Supply,5.14,14.235632047477743,WARNING,279.0,288.0,3225.0852874824927,False,1.0,False,100,3.225085287482493,3.1642857142857137,4.4399999999999995,-0.7599999999999996,110.0693710017682,S0002
2026-04-25 12:52:35,P00627,2025-12-29,37,0,3.22,2026-11-17,37,EverFresh Farm Ice Cream 1L,Frozen Foods,True,10.236255572065378,4.256199149063687,9.45830014858841,43,111,6.607843137254902,0.9270533388180447,0.753,116337.88,17.17,10.68,1,0.924,KingsCross Wholesale,3.22,9.45830014858841,WARNING,158.0,158.0,1750.6613660826154,False,1.0,False,100,1.7506613660826154,3.85,4.9399999999999995,-0.7599999999999996,109.7806613660826,S0002
2026-04-25 12:52:35,P00253,2025-12-29,68,33,4.87,2026-06-02,101,TrueGrain Organic Milk 6-Pack,Dairy & Eggs,True,12.812585499316006,4.971607635777206,11.83882900136799,20,45,1.8968253968253967,0.914730933023616,0.756,128260.48,14.05,6.61,12,0.924,FreshFlow Inc.,4.87,11.83882900136799,WARNING,88.0,96.0,1518.6435483939808,False,1.0,False,100,1.5186435483939809,3.2607142857142852,4.88,-0.7599999999999996,108.89935783410826,S0002
